/players/n/nelsoja01.html,Jameer Nelson,2005,2017,TOT,NBA,828,28.4,3010,1112,639,23526,3695,8448,2583,5438,1191,1471,413,2078,2491,4329,745,64,1764,2114,9693,.437,.475,.369,.503,.810,.533,
/players/f/foyera01.html,Randy Foye,2007,2017,TOT,NBA,752,25.6,3017,1104,433,19279,2704,6750,1600,3733,1217,1429,245,1441,1686,2112,528,220,1106,1584,7729,.401,.429,.366,.482,.852,.524,

/players/w/willima01.html,Mo Williams,2004,2016,TOT,NBA,818,29.2,2891,1094,525,23872,4051,9326,2957,6435,1563,1795,407,1857,2264,3990,721,121,1849,2005,10759,.434,.460,.378,.493,.871,.532,
/players/d/davisba01.html,Baron Davis,2003,2012,TOT,NBA,589,34.9,3296,1052,528,20559,3738,9220,2686,5924,1818,2464,492,1769,2261,4420,1091,258,1696,1652,10346,.405,.453,.319,.462,.738,.502,
/players/l/lillada01.html,Damian Lillard,2013,2017,POR,NBA,396,36.4,2818,1042,396,14399,2975,6914,1933,4096,1888,2154,217,1376,1593,2447,368,110,1097,850,8880,.430,.472,.370,.506,.877,.565,
/players/a/arenagi01.html,Gilbert Arenas,2003,2012,TOT,NBA,505,36.0,2964,1040,425,18196,3548,8466,2508,5502,2755,3424,403,1633,2036,2735,815,123,1647,1568,10891,.419,.456,.351,.481,.805,.546,
/players/b/blakest01.html,Steve Blake,2004,2016,TOT,NBA,870,23.9,2709,1037,347,20823,2061,5145,1024,2436,503,646,250,1566,1816,3446,587,63,1222,1287,5662,.401,.420,.383,.501,.779,.521,
/players/j/jamisan01.html,Antawn Jamison,2003,2014,TOT,NBA,829,34.5,2933,1028,635,28597,5731,12687,4703,9754,2599,3525,1763,4463,6226,1312,796,317,1173,1951,15089,.452,.482,.350,.492,.737,.530,
/players/j/jefferi01.html,Richard Jefferson,2003,2017,TOT,NBA,1082,29.8,2706,1027,800,32213,4868,10484,3841,7778,3369,4367,830,3580,4410,2257,721,298,1656,2415,14132,.464,.494,.380,.513,.771,.570,
